Betreuungsbezirk Nr,Betreuungsbezirk,Einrichtungsnummer,Einrichtungsname,Einrichtungsadresse,PLZ,Telefon,Anzahl Plätze,Einrichtungsart,Trägernummer,Trägername,Trägerart,Anschrift,Latitude,Longitude
9,Treptow-Köpenick,9141530,Kita Die Traumfänger - Baumschulenweg,Köpenicker Landstr. 246,12437,030 37461670,30.0,Kindertagesstätte,8661,Federlos gUG,Sonstiger freier Träger,"Köpenicker Landstr. 246, 12437, Berlin",52.4686851,13.4913501
9,Treptow-Köpenick,9150030,Kita Orionstraße,Orionstr. 040,12435,533 72 01,75.0,Kindertagesstätte,122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Eigenbetrieb,"Orionstr. 040, 12435, Berlin",52.4807014,13.4799008
9,Treptow-Köpenick,9150040,Kita Am Treptower Park 76/77/Kitas SüdOst,Am Treptower Park 076/77,12435,533 76 15,180.0,Kindertagesstätte,122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Eigenbetrieb,"Am Treptower Park 076/77, 12435, Berlin",52.481956,13.4720693
9,Treptow-Köpenick,9150110,Kita Dornbrunner Str. 17/Kitas SüdOst,Dornbrunner Str. 017,12437,532 68 42,75.0,Kindertagesstätte,122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Eigenbetrieb,"Dornbrunner Str. 017, 12437, Berlin",52.4615805,13.4841814
9,Treptow-Köpenick,9150130,Kita Krümelnest,Tiburtiusstr. 014,12524,44383271,140.0,Kindertagesstätte,1202,Pfefferwerk Stadtkultur gGmbH,Sonstiger freier Träger,"Tiburtiusstr. 014, 12524, Berlin",52.4066084,13.5383054
9,Treptow-Köpenick,9150220,Humanistische Kita Am Park,Engelhardstr. 010,12487,6316699,84.0,Kindertagesstätte,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Sonstiger freier Träger,"Engelhardstr. 010, 12487, Berlin",52.446727,13.5111919
9,Treptow-Köpenick,9150230,FRÖBEL Kindergarten Heureka,Martin-Hoffmann-Str. 012,12435,030 53214638,76.0,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,"Martin-Hoffmann-Str. 012, 12435, Berlin",52.4938996,13.4606084
9,Treptow-Köpenick,9150300,Humanistische Kita Adlershofer Marktspatzen,Helbigstr. 031,12489,6774209,50.0,Kindertagesstätte,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Sonstiger freier Träger,"Helbigstr. 031, 12489, Berlin",52.4406498,13.5449397
9,Treptow-Köpenick,9150310,Kita der Ev. Kirchengem. Adlershof,Pfingstberggasse 002,12489,677 45 36,75.0,Kindertagesstätte,208,Ev. Kirchengemeinde Adlershof,Diakonisches Werk,"Pfingstberggasse 002, 12489, Berlin",52.4400349,13.5438906
9,Treptow-Köpenick,9150330,Am Studio 5 / Kitas SüdOst,Am Studio 005,12489,565 900 220,103.0,Kindertagesstätte,122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Eigenbetrieb,"Am Studio 005, 12489, Berlin",52.4273523,13.5450701
9,Treptow-Köpenick,9150350,Kita Traumhaus,Regattastr. 130,12527,6782 1684,50.0,Kindertagesstätte,542,Berliner Spatzen gGmbH,Sonstiger freier Träger,"Regattastr. 130, 12527, Berlin",52.4172307,13.5802852
9,Treptow-Köpenick,9150390,Kita Offensiv' 91/Haus-Nr. 56,Buntzelstr. 056,12526,676 37 84,113.0,Kindertagesstätte,1201,offensiv 91 e.V.,Sonstiger freier Träger,"Buntzelstr. 056, 12526, Berlin",52.4020053,13.5650578
9,Treptow-Köpenick,9150490,Kita Richterstr. 2a/Kitas SüdOst,Richterstr. 002A,12524,672 91 78,105.0,Kindertagesstätte,122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Eigenbetrieb,"Richterstr. 002A, 12524, Berlin",52.4105769,13.5716603
9,Treptow-Köpenick,9150510,Kita Sonnenstrahl der Ev.KG Niederschöneweide,Köllnische Str. 008,12439,63908008,50.0,Kindertagesstätte,221,Ev. Kirchengemeinde Niederschöneweide,Diakonisches Werk,"Köllnische Str. 008, 12439, Berlin",52.452896,13.5211247
9,Treptow-Köpenick,9150520,Kita Sterndamm 214/214A/Kitas SüdOst,Sterndamm 214,12487,636 40 92,180.0,Kindertagesstätte,122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Eigenbetrieb,"Sterndamm 214, 12487, Berlin",52.43802115,13.499981734105475
9,Treptow-Köpenick,9150530,FRÖBEL Kindergarten-im-Grünen,Südostallee 214A,12487,030 6364209,265.0,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,"Südostallee 214A, 12487, Berlin",52.4530727,13.505047
9,Treptow-Köpenick,9150540,Kita Venusstraße 59 / Kitas SüdOst,Venusstr. 059,12524,673 30 37,118.0,Kindertagesstätte,122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Eigenbetrieb,"Venusstr. 059, 12524, Berlin",52.405026,13.5318236
9,Treptow-Köpenick,9150560,FRÖBEL Kindergarten Wirbelwind,Puschkinallee 010,12435,030 5347207,260.0,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,"Puschkinallee 010, 12435, Berlin",52.4939119,13.4566256
9,Treptow-Köpenick,9150590,Kita Offensiv ' 91 - Bouchéstraße 25 A,Bouchéstr. 025A,12435,533 72 03,125.0,Kindertagesstätte,1201,offensiv 91 e.V.,Sonstiger freier Träger,"Bouchéstr. 025A, 12435, Berlin",52.4880127,13.4451081
9,Treptow-Köpenick,9150650,Humanistische Kita Dreikäsehoch,Johanna-Tesch-Str. 020,12439,6717033,90.0,Kindertagesstätte,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Sonstiger freier Träger,"Johanna-Tesch-Str. 020, 12439, Berlin",52.4513085,13.5413094
9,Treptow-Köpenick,9150660,Kita der Ev. Kirchengem. Altglienicke,Köpenicker Str. 035,12524,030 672 94 59,56.0,Kindertagesstätte,209,Ev. Kirchengemeinde Altglienicke,Diakonisches Werk,"Köpenicker Str. 035, 12524, Berlin",52.4192459,13.5379522
9,Treptow-Köpenick,9150720,Kita Zur Teutonenburg,Teutonenstr. 054,12524,030 6729 560,47.0,Kindertagesstätte,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Sonstiger freier Träger,"Teutonenstr. 054, 12524, Berlin",52.4175894,13.5470513
9,Treptow-Köpenick,9150750,Kita Sonnenschein,Uranusstr. 019,12524,030 8140 716-30,200.0,Kindertagesstätte,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Sonstiger freier Träger,"Uranusstr. 019, 12524, Berlin",52.3992888,13.5253937
9,Treptow-Köpenick,9150870,Evangelischer Forscherkindergarten Apfelbäumchen,Neptunstr. 010,12526,6763780,50.0,Kindertagesstätte,438,Ev. Kirchengemeinde Bohnsdorf-Grünau,Diakonisches Werk,"Neptunstr. 010, 12526, Berlin",52.3998775,13.5818856
9,Treptow-Köpenick,9150880,Kindergarten der Freien Waldorfschule Berlin-Südost,Johanna-Tesch-Str. 032,12439,67806150,55.0,Kindertagesstätte,1268,Waldorfpädagogik in Berlin-Südost e.V.,Sonstiger freier Träger,"Johanna-Tesch-Str. 032, 12439, Berlin",52.4513085,13.5413094
9,Treptow-Köpenick,9150890,Kita am Wegabogen,Porzer Str. 123,12524,6721160,90.0,Kindertagesstätte,1209,CJD Berlin-Brandenburg im CJD e.V.,Sonstiger freier Träger,"Porzer Str. 123, 12524, Berlin",52.4024912,13.5386481
9,Treptow-Köpenick,9150900,Kita Nippeserstr. 20/Kitas SüdOst,Nippeser Str. 020,12524,672 70 02,118.0,Kindertagesstätte,122,Kindertagesstätten SüdOst Eigenbetrieb von Berlin,Eigenbetrieb,"Nippeser Str. 020, 12524, Berlin",52.402494,13.5399888
9,Treptow-Köpenick,9150910,Humanistische Kita Gartenstadtfrösche,Zur Gartenstadt 239,12526,67824503,125.0,Kindertagesstätte,1230,"Humanistischer Verband Deutschlands, Landesverband Berlin-Brandenburg KdöR",Sonstiger freier Träger,"Zur Gartenstadt 239, 12526, Berlin",52.4019075,13.5688147
9,Treptow-Köpenick,9150920,EKT Frühling-Sommer-Herbst-Winter,Müggelseedamm 245,12587,64091256,30.0,Eltern-Initiativ-Kindertagesstätte,1146,Frühling-Sommer-Herbst-Winter e.V.,EKT,"Müggelseedamm 245, 12587, Berlin",52.4476509,13.6344782
9,Treptow-Köpenick,9150930,Kleiner Fratz,Dahmestr. 004,12526,70 76 15 98,31.0,Kindertagesstätte,9033,Kleiner Fratz City Süd GmbH,Sonstiger freier Träger,"Dahmestr. 004, 12526, Berlin",52.4031101,13.5798446
9,Treptow-Köpenick,9150940,"EKT - Kinderland ""Biene Maja""",Tulpenweg 039,12524,673 13 47,23.0,Eltern-Initiativ-Kindertagesstätte,1177,Kinderland Biene Maja e. V.,EKT,"Tulpenweg 039, 12524, Berlin",52.4084245,13.5414258
9,Treptow-Köpenick,9150960,Kita Sternschnuppe,Sterndamm 041,12487,2453 9541,62.0,Kindertagesstätte,7463,Lernorte - Wissen und Bildung für Kinder GmbH,Sonstiger freier Träger,"Sterndamm 041, 12487, Berlin",52.4515914,13.5095872
9,Treptow-Köpenick,9150970,Kita Spreeknirpse,Grimaustr. 035,12439,6316649,150.0,Kindertagesstätte,7549,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,Diakonisches Werk,"Grimaustr. 035, 12439, Berlin",52.4514803,13.5196454
9,Treptow-Köpenick,9150980,Kita Hummelflug,Platanenweg 065,12437,532 88 33,90.0,Kindertagesstätte,7549,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,Diakonisches Werk,"Platanenweg 065, 12437, Berlin",52.4757567,13.4828538
9,Treptow-Köpenick,9150990,AWO Kita Spatzennest,Dammweg 155-157,12437,5328375/5324453,150.0,Kindertagesstätte,152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Arbeiterwohlfahrt,"Dammweg 155-157, 12437, Berlin",52.4800797,13.483467
9,Treptow-Köpenick,9151000,AWO Kita Sonnenkinder,Zinsgutstr. 038,12489,6789 5875,70.0,Kindertagesstätte,152,Arbeiterwohlfahrt Berlin Kreisverband Südost e.V.,Arbeiterwohlfahrt,"Zinsgutstr. 038, 12489, Berlin",52.4395814,13.552963
9,Treptow-Köpenick,9151010,Kita Heidekampweg,Heidekampweg 103,12437,532 82 41,155.0,Kindertagesstätte,1318,Kinder im Kiez gGmbH,Sonstiger freier Träger,"Heidekampweg 103, 12437, Berlin",52.467659,13.4771856
9,Treptow-Köpenick,9151020,Kita Rudower Straße,Rudower Str. 045,12524,5165 3529,85.0,Kindertagesstätte,1318,Kinder im Kiez gGmbH,Sonstiger freier Träger,"Rudower Str. 045, 12524, Berlin",52.4232343,13.5194395
9,Treptow-Köpenick,9151030,KITA Springmäuse,Springbornstr. 088,12487,(030) 6364686,90.0,Kindertagesstätte,1355,Käpt'n Browser gemeinnützige Gesellschaft mit beschränkter Haftung,Sonstiger freier Träger,"Springbornstr. 088, 12487, Berlin",52.4354883,13.5004371
9,Treptow-Köpenick,9151040,Kita Wirbelwind,Moosstr. 057,12439,671 88 21,100.0,Kindertagesstätte,1329,Kinder in Bewegung gGmbH Gemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports,Sonstiger freier Träger,"Moosstr. 057, 12439, Berlin",52.4504101,13.52976
9,Treptow-Köpenick,9151050,Kita Moissistraße,Büchnerweg 058,12489,030 678178980,200.0,Kindertagesstätte,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Sonstiger freier Träger,"Büchnerweg 058, 12489, Berlin",52.4336813,13.5493693
9,Treptow-Köpenick,9151060,DASI Kita Adlershof,Radickestr. 025,12489,030 / 677 43 93,83.0,Kindertagesstätte,1356,Diakonische Arbeitsgemeinschaft Sozialpädagogischer Initiativen DASI Berlin gGmbH,Diakonisches Werk,"Radickestr. 025, 12489, Berlin",52.4346395,13.5457497
9,Treptow-Köpenick,9151070,Kita Greta and Friends,Puderstr. 021,12435,53026661,40.0,Kindertagesstätte,1342,GFAJ e.V.,Sonstiger freier Träger,"Puderstr. 021, 12435, Berlin",52.4837837,13.4615229
9,Treptow-Köpenick,9151080,Kita Die Plänter/WeG gGmbH,Rodelbergweg 002,12437,624 94 07,25.0,Kindertagesstätte,561,WeG gGmbH,Sonstiger freier Träger,"Rodelbergweg 002, 12437, Berlin",52.4679631,13.4933926
9,Treptow-Köpenick,9151090,Kita Melli-Beese-Haus,Melli-Beese-Str. 030,12487,030 6322 8646,105.0,Kindertagesstätte,1233,FiPP e. V. - Fortbildungsinstitut für die pädagogische Praxis,Sonstiger freier Träger,"Melli-Beese-Str. 030, 12487, Berlin",52.440178700000004,13.511622601899074
9,Treptow-Köpenick,9151100,Kita Seepferdchen,Atlantisring 025,12526,67821684,50.0,Kindertagesstätte,542,Berliner Spatzen gGmbH,Sonstiger freier Träger,"Atlantisring 025, 12526, Berlin",52.3953744,13.5657549
9,Treptow-Köpenick,9151110,Kinderzeit,Rudower Str. 054,12524,80579885,32.0,Kindertagesstätte,7412,Kinderzeit gemeinnützige Unternehmergesellschaft (haftungsbeschränkt),Sonstiger freier Träger,"Rudower Str. 054, 12524, Berlin",52.4232343,13.5194395
9,Treptow-Köpenick,9151120,EKT Flitzpiepen,Am Treptower Park 037,12435,66309026,20.0,Eltern-Initiativ-Kindertagesstätte,7447,Alt-Treptower Kinderladen Elterninitiative e.V.,EKT,"Am Treptower Park 037, 12435, Berlin",52.4917137,13.4577131
9,Treptow-Köpenick,9151130,EKT Karl und Karla,Karl-Kunger-Str. 059,12435,32663104,20.0,Eltern-Initiativ-Kindertagesstätte,7512,Karl und Karla e. V.,EKT,"Karl-Kunger-Str. 059, 12435, Berlin",52.4907308,13.4481228
9,Treptow-Köpenick,9151140,Kita Die wilden Knallerbsen,Königsheideweg 285,12487,03063104609,74.0,Kindertagesstätte,7569,Die wilden Knallerbsen GmbH,Sonstiger freier Träger,"Königsheideweg 285, 12487, Berlin",52.44545185,13.509298516048892
9,Treptow-Köpenick,9151150,Kita Im Kosmosviertel,Ortolfstr. 164,12524,67802044,130.0,Kindertagesstätte,1298,Jugendwerk Aufbau Ost JAO gGmbH,Sonstiger freier Träger,"Ortolfstr. 164, 12524, Berlin",52.4043458,13.5293307
9,Treptow-Köpenick,9151160,Kita Pretty World,Elsenstr. 025,12435,53023357,27.0,Eltern-Initiativ-Kindertagesstätte,8483,Pretty World gGmbH,Sonstiger freier Träger,"Elsenstr. 025, 12435, Berlin",52.491188,13.4569834
9,Treptow-Köpenick,9151170,Villa Klecks,Kiefholzstr. 269,12437,67519370,40.0,Kindertagesstätte,4985,GEFA gemeinnützige Gesellschaft für Familienaktivierung mbH,Sonstiger freier Träger,"Kiefholzstr. 269, 12437, Berlin",52.4672019,13.4851699
9,Treptow-Köpenick,9151180,Kleiner Fratz,Behringstr. 033,12437,23 88 82 24,35.0,Kindertagesstätte,9033,Kleiner Fratz City Süd GmbH,Sonstiger freier Träger,"Behringstr. 033, 12437, Berlin",52.4660787,13.4902168
9,Treptow-Köpenick,9151190,Kita Felix and Friends,Sterndamm 109,12487,63103614,45.0,Kindertagesstätte,1342,GFAJ e.V.,Sonstiger freier Träger,"Sterndamm 109, 12487, Berlin",52.4423522,13.5019142
9,Treptow-Köpenick,9151200,Kita Am Haselbusch,Am Haselbusch 002,12487,25565353,64.0,Kindertagesstätte,7463,Lernorte - Wissen und Bildung für Kinder GmbH,Sonstiger freier Träger,"Am Haselbusch 002, 12487, Berlin",52.4497371,13.5039686
9,Treptow-Köpenick,9151210,Kleiner Fratz,Semmelweisstr. 010,12524,32 59 36 26,45.0,Kindertagesstätte,9033,Kleiner Fratz City Süd GmbH,Sonstiger freier Träger,"Semmelweisstr. 010, 12524, Berlin",52.4218029,13.538092
9,Treptow-Köpenick,9151220,Kreativitätskindertagesstätte Treptow,Hartriegelstr. 077,12439,225027730,45.0,Kindertagesstätte,7520,Kreativitätsschulzentrum Berlin gGmbH,Sonstiger freier Träger,"Hartriegelstr. 077, 12439, Berlin",52.4490015,13.5280866
9,Treptow-Köpenick,9151230,FRÖBEL Kindergarten Campus Kids,Hans-Schmidt-Str. 014A,12489,030 67824666,98.0,Kindertagesstätte,1227,Fröbel Bildung und Erziehung gGmbH,Sonstiger freier Träger,"Hans-Schmidt-Str. 014A, 12489, Berlin",52.4358365,13.5366862
9,Treptow-Köpenick,9151270,Villa Moosmutzel,Grünauer Str. 060,12524,91747700,33.0,Kindertagesstätte,4985,GEFA gemeinnützige Gesellschaft für Familienaktivierung mbH,Sonstiger freier Träger,"Grünauer Str. 060, 12524, Berlin",52.4189541,13.5452188
9,Treptow-Köpenick,9151280,Kleiner Fratz,Lindenblütenstr. 026,12526,30 34 35 43,55.0,Kindertagesstätte,9033,Kleiner Fratz City Süd GmbH,Sonstiger freier Träger,"Lindenblütenstr. 026, 12526, Berlin",52.408501,13.5663634
9,Treptow-Köpenick,9151290,2. Kita Pretty World,Elsenstr. 102A,12435,03064076923,45.0,Kindertagesstätte,8483,Pretty World gGmbH,Sonstiger freier Träger,"Elsenstr. 102A, 12435, Berlin",52.4893099,13.454767
9,Treptow-Köpenick,9151300,CJD Kita an der Milchstraße,Schönefelder Chaussee 187A,12524,61504471,180.0,Kindertagesstätte,1209,CJD Berlin-Brandenburg im CJD e.V.,Sonstiger freier Träger,"Schönefelder Chaussee 187A, 12524, Berlin",52.4046994,13.5255249
9,Treptow-Köpenick,9151320,Kita im Familienbegegnungszentrum (FBZ),Besenbinderstr. 002,12524,63417341,20.0,Kindertagesstätte,1201,offensiv 91 e.V.,Sonstiger freier Träger,"Besenbinderstr. 002, 12524, Berlin",52.4210563,13.5410556
9,Treptow-Köpenick,9151340,Kita Vitale Großstadtmäuse II,Friedenstr. 014,12489,49908484,20.0,Kindertagesstätte,8300,IBP Privatinstitut für Bewusstseins-Pädagogik gGmbH,Sonstiger freier Träger,"Friedenstr. 014, 12489, Berlin",52.4370793,13.5459958
9,Treptow-Köpenick,9151350,Montessori Kinderhaus Bienennest,Abram-Joffe-Str. 018,12489,03063222792,30.0,Kindertagesstätte,8363,Montessori Kinderhaus Bienennest gGmbH,Sonstiger freier Träger,"Abram-Joffe-Str. 018, 12489, Berlin",52.4333339,13.5293588
9,Treptow-Köpenick,9151360,Kita Arbolitos,Baumschulenstr. 103,12437,030 49085193,30.0,Kindertagesstätte,8966,tuKita la segunda gUG,Sonstiger freier Träger,"Baumschulenstr. 103, 12437, Berlin",52.4689043,13.4907883
9,Treptow-Köpenick,9151370,Kita Die kleinen Entdecker,Heidekampweg 045A,12437,91208741,42.0,Kindertagesstätte,8411,KLEO KinderLernOrte Bildungseinrichtung gGmbH,Sonstiger freier Träger,"Heidekampweg 045A, 12437, Berlin",52.463281,13.4803296
9,Treptow-Köpenick,9151380,freude Kita Niederschöneweide,Brückenstr. 024,12439,63418023,31.0,Kindertagesstätte,8295,FREUDE Kindergärten gemeinnützige GmbH,Sonstiger freier Träger,"Brückenstr. 024, 12439, Berlin",52.4591004,13.5125194
9,Treptow-Köpenick,9151400,Kita Pirole,Schraderstr. 012,12437,35128517,25.0,Kindertagesstätte,8301,era Erziehung und Ästhetik gemeinnützige GmbH,Sonstiger freier Träger,"Schraderstr. 012, 12437, Berlin",52.4624226,13.4815891
9,Treptow-Köpenick,9151410,Kila Wilde Mö(h)re,Mörikestr. 002,12437,52101406,18.0,Eltern-Initiativ-Kindertagesstätte,8615,FreiRäume e. V.,EKT,"Mörikestr. 002, 12437, Berlin",52.4656666,13.4845279
9,Treptow-Köpenick,9151430,Elterninitiativ-Kita Kunger Küken,Wildenbruchstr. 041,12435,030 22468663,25.0,Eltern-Initiativ-Kindertagesstätte,8637,Kunger Küken e. V.,EKT,"Wildenbruchstr. 041, 12435, Berlin",52.4898632,13.4514733
9,Treptow-Köpenick,9151440,FREUDE Kita Niederschöneweide 2,Brückenstr. 008,12439,63331359,39.0,Kindertagesstätte,8295,FREUDE Kindergärten gemeinnützige GmbH,Sonstiger freier Träger,"Brückenstr. 008, 12439, Berlin",52.4591004,13.5125194
9,Treptow-Köpenick,9151450,Kinderstube Abeona,Elsenstr. 041,12435,03040750369,25.0,Eltern-Initiativ-Kindertagesstätte,8676,Kinderstube Abeona e. V.,EKT,"Elsenstr. 041, 12435, Berlin",52.491188,13.4569834
9,Treptow-Köpenick,9151470,Kita am Flugplatz Johannisthal,Straße am Flugplatz 038,12487,30341963,129.0,Kindertagesstätte,8194,Johanniter-Unfall-Hilfe e. V. Regionalverband Berlin,Diakonisches Werk,"Straße am Flugplatz 038, 12487, Berlin",52.4295419,13.5133928
9,Treptow-Köpenick,9151490,Kita Arbolitos 2,Eschenbachstr. 002,12437,030 49085193,22.0,Kindertagesstätte,8966,tuKita la segunda gUG,Sonstiger freier Träger,"Eschenbachstr. 002, 12437, Berlin",52.468408,13.490482
9,Treptow-Köpenick,9151540,Kita Niederschöneweide 3,Brückenstr. 004,12439,91693450,16.0,Kindertagesstätte,8295,FREUDE Kindergärten gemeinnützige GmbH,Sonstiger freier Träger,"Brückenstr. 004, 12439, Berlin",52.4591004,13.5125194
9,Treptow-Köpenick,9151550,Kita Schwalbennest,Winckelmannstr. 070,12487,37466801,29.0,Kindertagesstätte,8166,WA-KIB gemeinnützige GmbH,Sonstiger freier Träger,"Winckelmannstr. 070, 12487, Berlin",52.44166,13.5061461
9,Treptow-Köpenick,9151560,Waldkita,Am Treptower Park 070,12435,624 94 07,18.0,Waldkindergarten,561,WeG gGmbH,Sonstiger freier Träger,"Am Treptower Park 070, 12435, Berlin",52.4917137,13.4577131
9,Treptow-Köpenick,9151580,Kita Smile,Lindhorstweg 034,12487,030 548 280 68,25.0,Kindertagesstätte,8668,Smile Kindergärten gemeinnützige GmbH,Sonstiger freier Träger,"Lindhorstweg 034, 12487, Berlin",52.4411671,13.5004789
9,Treptow-Köpenick,9151600,Kita Traumzauberwald,Goethestr. 008,12526,58799877,40.0,Kindertagesstätte,7713,Berliner Traumzauberland gGmbH,Sonstiger freier Träger,"Goethestr. 008, 12526, Berlin",52.3983249,13.586901
9,Treptow-Köpenick,9151610,Kita Gartenzwerge,Megedestr. 007,12487,5603151,20.0,Eltern-Initiativ-Kindertagesstätte,8918,Gartenzwerge e.V.,Sonstiger freier Träger,"Megedestr. 007, 12487, Berlin",52.4429792,13.502206
9,Treptow-Köpenick,9151620,Kita Adlerküken,Adlergestell 107,12439,030232564520,160.0,Kindertagesstätte,7427,Euro-Schulen gemeinnützige Gesellsch. für berufl. Bildung und Beschäftigung mbH,Sonstiger freier Träger,"Adlergestell 107, 12439, Berlin",52.4464381,13.5258134
9,Treptow-Köpenick,9151630,Kita Matschpiraten,Schnellerstr. 024,12439,97882640,21.0,Kindertagesstätte,8234,Großstadtzwerge gemeinnützige UG (haftungsbeschränkt),Sonstiger freier Träger,"Schnellerstr. 024, 12439, Berlin",52.4568434,13.5091652
9,Treptow-Köpenick,9151640,Kita Familya Adlershof,Konrad-Zuse-Str. 006A,12489,23593577,25.0,Kindertagesstätte,8969,Kita Familya gGmbH,Sonstiger freier Träger,"Konrad-Zuse-Str. 006A, 12489, Berlin",52.4359291,13.5272281
9,Treptow-Köpenick,9151660,Kita Peene Kapitäne,Peenestr. 036,12524,56590994,209.0,Kindertagesstätte,8235,Trägerwerk Soziale Dienste in Berlin und Brandenburg gGmbH (TWSD in BB gGmbH),Sonstiger freier Träger,"Peenestr. 036, 12524, Berlin",52.4156289,13.534779
9,Treptow-Köpenick,9151680,Johannissterne,Straße am Flugplatz 068,12487,63418593,35.0,Kindertagesstätte,8315,SBH Nordost GmbH,Sonstiger freier Träger,"Straße am Flugplatz 068, 12487, Berlin",52.4295419,13.5133928
9,Treptow-Köpenick,9151700,Vitale Großstadtmäuse IV,Groß-Berliner-Damm 039,12487,0173-,30.0,Kindertagesstätte,8300,IBP Privatinstitut für Bewusstseins-Pädagogik gGmbH,Sonstiger freier Träger,"Groß-Berliner-Damm 039, 12487, Berlin",52.4494518,13.5111529
